Google_ID;Titulo;ISBN_13;Autores;Editora;Data_Publicacao;Ano_Publicacao;Idioma;Paginas;Categoria;Thumbnail;Disponivel_Venda;Preco_R$;Link_Compra;Link_Google_Books;Epub_Disponivel;Epub_Link;PDF_Disponivel;PDF_Link;PDF_WEB_Reader
mYJnDwAAQBAJ;A Antessala Da Esperança;9788502183278;Roberto Delmanto;Saraiva Educação S.A.;2017-10-06;2017;Português;140;Law, General;http://books.google.com/books/publisher/content?id=mYJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72sSDAwo_YDoff_cGJzKuB-8LUoBvh8-TNf3tPim9j8uu83Uq66JIiyZuulA3yAD5D7o5E4XdlO2mm8lJogbgL0NeFhuurbKs4kAdk47xKffpGhAa3eevDdyqDTwvWcARaxs5Or&source=gbs_api;True;50.0;https://play.google.com/store/books/details?id=mYJnDwAAQBAJ&rdid=book-mYJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=mYJnDwAAQBAJ;True;http://books.google.com.br/books/download/A_ANTESSALA_DA_ESPERAN%C3%87A-sample-epub.acsm?id=mYJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/A_ANTESSALA_DA_ESPERAN%C3%87A-sample-pdf.acsm?id=mYJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=mYJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
rYJnDwAAQBAJ;Negocie Bem;9788502179394;Antonio De Jesus Limao Ervilha, Integracao Consultoria E Treinamento Ltd;Saraiva Educação S.A.;2017-10-06;2017;Português;190;Business & Economics, General;http://books.google.com/books/publisher/content?id=rYJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71HrqDUZgnPxfZ5n-crM2mmacWHic5qmwi3p5vBUOSraQPxROoUVeon40f0DVTs6AuWmAPtqCwWsKlBqp-F-UPWVtZYToX_Nx35ExJswvah1I-BdMOsuVKIfN8clF7kiaafMdt-&source=gbs_api;True;38.0;https://play.google.com/store/books/details?id=rYJnDwAAQBAJ&rdid=book-rYJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=rYJnDwAAQBAJ;True;http://books.google.com.br/books/download/NEGOCIE_BEM-sample-epub.acsm?id=rYJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/NEGOCIE_BEM-sample-pdf.acsm?id=rYJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=rYJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
zD1nDwAAQBAJ;Gestão Estratégica - Uma Introdução;9788502621961;Torben Juul Andersen;Saraiva Educação S.A.;2017-10-06;2017;Português;469;Business & Economics, General;http://books.google.com/books/publisher/content?id=zD1nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73teyS0BZK-0yQ8snuYkWhxoFjEjxqmP80t39m71yUH8CpxS6QqqKZrQQP1WORZvmyouPDjLR9oAH7yOqTaSxxrMIY20Dy6pqO9reYF3D7cJiRJiga9K0yYJ2frw1ZN4dKquq2t&source=gbs_api;False;;;https://play.google.com/store/books/details?id=zD1nDwAAQBAJ;True;http://books.google.com.br/books/download/GEST%C3%83O_ESTRAT%C3%89GICA_Uma_introdu%C3%A7%C3%A3o-sample-epub.acsm?id=zD1nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/GEST%C3%83O_ESTRAT%C3%89GICA_Uma_introdu%C3%A7%C3%A3o-sample-pdf.acsm?id=zD1nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=zD1nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
HSxrDwAAQBAJ;Demonstrações Contábeis;9788502109575;Arnaldo Carlos Rezende Reis;Saraiva Educação S.A.;2017-10-06;2017;Português;404;Business & Economics, General;http://books.google.com/books/publisher/content?id=HSxrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72xhtjSO-IAHvApEn6L3gtkxGEngq8-TTW8ys1CTTQZs8jHzZvKWHqfdOCBqP5xcI4afYMgIjJdMDVSdC8XyLiEjKyPunASIerVxenNNyajz9Inc8otF4z043mE5BLlpIonMlsk&source=gbs_api;True;108.0;https://play.google.com/store/books/details?id=HSxrDwAAQBAJ&rdid=book-HSxrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=HSxrDwAAQBAJ;True;http://books.google.com.br/books/download/DEMONSTRA%C3%87%C3%95ES_CONT%C3%81BEIS-sample-epub.acsm?id=HSxrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/DEMONSTRA%C3%87%C3%95ES_CONT%C3%81BEIS-sample-pdf.acsm?id=HSxrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=HSxrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
YjhnDwAAQBAJ;Gerenciamento De Projetos E Empreendedorismo;9788502204461;Paulo Yazigi Sabbag;Saraiva Educação S.A.;2017-10-06;2017;Português;250;Business & Economics, General;http://books.google.com/books/publisher/content?id=YjhnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71vfNdg8g_mNZo5VuUQm-TIek6uqEKQurt95qZsbVOrSuDH6Tw0ZY0XoI-CJqUFF6lSKpZmqlYxioeVeHP0f4U9oWcitOr1soTqBBpM0OLGdE9CHYx-qRFEFJb5-x8wh6QW0noG&source=gbs_api;True;58.0;https://play.google.com/store/books/details?id=YjhnDwAAQBAJ&rdid=book-YjhnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=YjhnDwAAQBAJ;True;http://books.google.com.br/books/download/GERENCIAMENTO_DE_PROJETOS_E_EMPREENDEDOR-sample-epub.acsm?id=YjhnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/GERENCIAMENTO_DE_PROJETOS_E_EMPREENDEDOR-sample-pdf.acsm?id=YjhnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=YjhnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
5jhnDwAAQBAJ;A Teoria Crítica De Axel Honneth;9788502208438;Rurion Soares Melo;Saraiva Educação S.A.;2017-10-06;2017;Português;376;Law, General;http://books.google.com/books/publisher/content?id=5jhnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72xvZQ1OcvJES5svKI60oDbrMe59nyJlqjSkAIx-uEo3iGhbInkebRE31I-c9A_bfzD2Fj7cznYTiY8vGahf8Q-RmHotSUClRjipjrtY7dE8XNEUlBYQq2j7rac-TaxlpZalIFd&source=gbs_api;True;99.0;https://play.google.com/store/books/details?id=5jhnDwAAQBAJ&rdid=book-5jhnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=5jhnDwAAQBAJ;True;http://books.google.com.br/books/download/A_teoria_cr%C3%ADtica_de_Axel_Honneth-sample-epub.acsm?id=5jhnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/A_teoria_cr%C3%ADtica_de_Axel_Honneth-sample-pdf.acsm?id=5jhnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=5jhnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
YSprDwAAQBAJ;Estatística Aplicada - Série Essencial;9788502126800;Barros Educacional;Saraiva Educação S.A.;2017-10-06;2017;Português;518;Business & Economics, General;http://books.google.com/books/publisher/content?id=YSprDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70ltMc_GsZPNY-Uw-D113hk5SDwEW2g7WVFVcce89sM7e_EOFAnE1Xet8Xm_Y9KYvpDoN4SxtqTKFRGGSSFHDdk03X2WMZiWL1LOKr2S7dB5MgQqxRmC-iOgpB-HluOQOSL_8sP&source=gbs_api;True;111.0;https://play.google.com/store/books/details?id=YSprDwAAQBAJ&rdid=book-YSprDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=YSprDwAAQBAJ;True;http://books.google.com.br/books/download/ESTAT%C3%8DSTICA_APLICADA_S%C3%89RIE_ESSENCIAL-sample-epub.acsm?id=YSprDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/ESTAT%C3%8DSTICA_APLICADA_S%C3%89RIE_ESSENCIAL-sample-pdf.acsm?id=YSprDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=YSprDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
qYVnDwAAQBAJ;O Essencial Da Administração Estratégica;9788502200425;Charles Hill, Gareth Jones;Saraiva Educação S.A.;2017-10-06;2017;Português;784;Business & Economics, General;http://books.google.com/books/publisher/content?id=qYVnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72sOx-ykn_WZ-McaZVVLo7p1_6CkQ4WwiJ4Njn4UbRQov-Ta-ThzjOTP83s308p9QDgmOac5OwyKNDcojcBgl0O0IQBdeAN_SeSRF6acCDZVNbbsEXoDZ2vq-HIi-Xf2qXiqOS7&source=gbs_api;True;88.0;https://play.google.com/store/books/details?id=qYVnDwAAQBAJ&rdid=book-qYVnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=qYVnDwAAQBAJ;True;http://books.google.com.br/books/download/O_ESSENCIAL_DA_ADMINISTRA%C3%87%C3%83O_ESTRAT%C3%89G-sample-epub.acsm?id=qYVnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/O_ESSENCIAL_DA_ADMINISTRA%C3%87%C3%83O_ESTRAT%C3%89G-sample-pdf.acsm?id=qYVnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=qYVnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
dylrDwAAQBAJ;Sobreviver -;9788502100480;Claudia Riecken;Saraiva Educação S.A.;2017-10-06;2017;Português;410;Business & Economics, General;http://books.google.com/books/publisher/content?id=dylrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72hSUKd2KV77jjpbGqao_nwgVzrXPlMd3DFTw3GtBEY3NwRm50tVsHR3_8Wga7o4l6_iLYhwBXUwYjnI53dL3G2y62Eh-R-5ZdLT4CyeqcJ6C3FZUJDkqwojodT3BwYDscZqmdw&source=gbs_api;True;29.0;https://play.google.com/store/books/details?id=dylrDwAAQBAJ&rdid=book-dylrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=dylrDwAAQBAJ;True;http://books.google.com.br/books/download/SOBREVIVER-sample-epub.acsm?id=dylrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/SOBREVIVER-sample-pdf.acsm?id=dylrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=dylrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
uytrDwAAQBAJ;Psicologia Na Prática Jurídica;9788502175914;Beatrice Marinho Paulo, Saraiva Sa Livreiros Editores;Saraiva Educação S.A.;2017-10-06;2017;Português;382;Law, General;http://books.google.com/books/publisher/content?id=uytrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73DmoqoOtCvqtrOymDwMG53ewExAqmPbXorTZfp0PbPY1riQ27xcnRPyB-boiHR3aCeZ77yFsjvjbFgyXohDAjKtiZvxwOJwoa5tbOOrADP_u2o5ArZx7uAkBvpFU5BgG4omzAg&source=gbs_api;True;95.0;https://play.google.com/store/books/details?id=uytrDwAAQBAJ&rdid=book-uytrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=uytrDwAAQBAJ;True;http://books.google.com.br/books/download/PSICOLOGIA_NA_PR%C3%81TICA_JUR%C3%8DDICA-sample-epub.acsm?id=uytrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/PSICOLOGIA_NA_PR%C3%81TICA_JUR%C3%8DDICA-sample-pdf.acsm?id=uytrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=uytrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
FR1nDwAAQBAJ;Como Os Gerentes Aprendem?;9788502100206;Anielson Barbosa Da Silva;Saraiva Educação S.A.;2017-10-06;2017;Português;175;Business & Economics, General;http://books.google.com/books/publisher/content?id=FR1nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70QEX_jje9_mkoMS5I-ed5odvkm_QCbvA74M12xrnLSRvDZBk_5AlEFFKZsFM10pkVleEK6llZHRhY6yYd-f33O4J3n0TfgLFenQqJ8BSvQVLTF3FBlbHbNm3keYRcnTm4w56vq&source=gbs_api;True;42.0;https://play.google.com/store/books/details?id=FR1nDwAAQBAJ&rdid=book-FR1nDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=FR1nDwAAQBAJ;True;http://books.google.com.br/books/download/COMO_OS_GERENTES_APRENDEM-sample-epub.acsm?id=FR1nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/COMO_OS_GERENTES_APRENDEM-sample-pdf.acsm?id=FR1nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=FR1nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
WStrDwAAQBAJ;Como Ler Artigos Científicos;9788502160989;Italo De Souza Aquino;Saraiva Educação S.A.;2017-10-06;2017;Português;100;Business & Economics, General;http://books.google.com/books/publisher/content?id=WStrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72eDr7amfcz8vasxiDqAgBE-ZP6XQw6z70xvN9eWZPdUrVYvznHlyk6Li0bSe_j3rNELVP0QCgvNI_w68TNM0FtoPtLJ28CFzXrMCGBHzfnwrX2g84yKoNTbft0XMLK6WsZ9ewA&source=gbs_api;True;37.0;https://play.google.com/store/books/details?id=WStrDwAAQBAJ&rdid=book-WStrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=WStrDwAAQBAJ;True;http://books.google.com.br/books/download/COMO_LER_ARTIGOS_CIENT%C3%8DFICOS-sample-epub.acsm?id=WStrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/COMO_LER_ARTIGOS_CIENT%C3%8DFICOS-sample-pdf.acsm?id=WStrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=WStrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
RjxnDwAAQBAJ;Planejamento Tributario;9788502616950;Edmar Oliveira Andrade Filho;Saraiva Educação S.A.;2017-10-06;2017;Português;457;Law, General;http://books.google.com/books/publisher/content?id=RjxnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73EukR8peCnwYlPNjZZ9wF4EahicPv4ASoJ_1doaUy7KI231mLeyuy1kMKuMN5NCZYlU2MNmdILoF0WFRCYkRrQPTDZ0QVkQ_8GDSWDF6-_dwjmHu02aeOfv4q3wsPzjC6Blt4A&source=gbs_api;True;135.0;https://play.google.com/store/books/details?id=RjxnDwAAQBAJ&rdid=book-RjxnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=RjxnDwAAQBAJ;True;http://books.google.com.br/books/download/PLANEJAMENTO_TRIBUTARIO-sample-epub.acsm?id=RjxnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/PLANEJAMENTO_TRIBUTARIO-sample-pdf.acsm?id=RjxnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=RjxnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
pSJrDwAAQBAJ;Auditoria Fácil;9788502213470;Juliana Moura Ribeiro, Osni Moura Ribeiro;Saraiva Educação S.A.;2017-10-06;2017;Português;332;Business & Economics, General;http://books.google.com/books/publisher/content?id=pSJrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70Hj7WWzuLD8u4OGXbNjP4NnXB5fT8xk1LJxxSDAqP2v9O3VCpnrHdNcwXzUTjTTPAJ1vcXdvgzhRl5btpCKRHjjqgCzUqK3L-AJGI4PIaM_2I3mTR0ESQhnJSrt2bKeEJxhyXK&source=gbs_api;True;65.0;https://play.google.com/store/books/details?id=pSJrDwAAQBAJ&rdid=book-pSJrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=pSJrDwAAQBAJ;True;http://books.google.com.br/books/download/AUDITORIA_F%C3%81CIL-sample-epub.acsm?id=pSJrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/AUDITORIA_F%C3%81CIL-sample-pdf.acsm?id=pSJrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=pSJrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
sYNnDwAAQBAJ;Administração De Empresas;9788502177550;Gilmar Masiero;Saraiva Educação S.A.;2017-10-06;2017;Português;585;Business & Economics, General;http://books.google.com/books/publisher/content?id=sYNnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70gC976Lk5PtehSCsjU5zcZX7wObqe-bdiO3aIkDiGzEF5df3zf2UTjZY5h3tgPLOBOKzh_S-gS2XeE8BADVgfi0rMZOTjt0BncX5N8Lb6MT8Tr5e5lZYxK-6Txg9ztG-FdaVOI&source=gbs_api;True;137.0;https://play.google.com/store/books/details?id=sYNnDwAAQBAJ&rdid=book-sYNnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=sYNnDwAAQBAJ;True;http://books.google.com.br/books/download/ADMINISTRA%C3%87%C3%83O_DE_EMPRESAS-sample-epub.acsm?id=sYNnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/ADMINISTRA%C3%87%C3%83O_DE_EMPRESAS-sample-pdf.acsm?id=sYNnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=sYNnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
pYJnDwAAQBAJ;Direito Societário - Estudo Sobre A Lei De Sociedades Por Ações;9788502177512;Alexandre Couto Silva, Saraiva Sa Livreiros Editores;Saraiva Educação S.A.;2017-10-06;2017;Português;442;Law, General;http://books.google.com/books/publisher/content?id=pYJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72oXvlx_QvkZ0CnaWKu6FAjl5_eVFelq5HsdAOYjzOAomi5DTgB_xzQzavwFKDv9AXMW2obo12gymFaFj5hFnOXJPlP1kla4QXK5hvp2VRrXeZtub--jQwBezSTpf4vPRVzTAq9&source=gbs_api;True;121.0;https://play.google.com/store/books/details?id=pYJnDwAAQBAJ&rdid=book-pYJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=pYJnDwAAQBAJ;True;http://books.google.com.br/books/download/DIREITO_SOCIET%C3%81RIO_ESTUDO_SOBRE_A_LEI_D-sample-epub.acsm?id=pYJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/DIREITO_SOCIET%C3%81RIO_ESTUDO_SOBRE_A_LEI_D-sample-pdf.acsm?id=pYJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=pYJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
TjBrDwAAQBAJ;A Arte De Ensinar;9788502148093;Jose Gabriel Perisse Madureira;Saraiva Educação S.A.;2017-10-06;2017;Português;283;Business & Economics, General;http://books.google.com/books/publisher/content?id=TjBrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE72RZVXvoOxYKYoIwkfgrhWzm1JVUj8EAIhdXa0sopIfirnJNKtF3xKw0Hdcf3yJgobip3RCDjWgoJ1DzqNMad63Pi6ZBtGjwGS-hdbtUCkF7wF4jIhkmWMuvD7kXkZORfcMtty1&source=gbs_api;True;39.0;https://play.google.com/store/books/details?id=TjBrDwAAQBAJ&rdid=book-TjBrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=TjBrDwAAQBAJ;True;http://books.google.com.br/books/download/A_ARTE_DE_ENSINAR-sample-epub.acsm?id=TjBrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/A_ARTE_DE_ENSINAR-sample-pdf.acsm?id=TjBrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=TjBrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
-j9nDwAAQBAJ;Decida E Conquiste - O Guia Definitivo Para Tomada De Decisão;9788502636453;Stephen P Robbins;Saraiva Educação S.A.;2017-10-06;2017;Português;336;Business & Economics, General;http://books.google.com/books/publisher/content?id=-j9nDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE71ydeTLMVHh3LnZpo4fplVsoFbqaHDoqqzuftGFDgekdLBEWNjPi_MlBOQ58OxOCG5ZTJvsIQfHW6FROshnGKnZ4R2eg3KyYnYCVa7_T2jXL25z5j0T2Im81OPVpxMSIUGWZ8un&source=gbs_api;False;;;https://play.google.com/store/books/details?id=-j9nDwAAQBAJ;True;http://books.google.com.br/books/download/DECIDA_E_CONQUISTE_O_guia_definitivo_par-sample-epub.acsm?id=-j9nDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/DECIDA_E_CONQUISTE_O_guia_definitivo_par-sample-pdf.acsm?id=-j9nDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=-j9nDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
lEJnDwAAQBAJ;Direito Constitucional Esquematizado®;9788547212070;Pedro Lenza;Saraiva Educação S.A.;2017-10-06;2017;Português;2183;Law, General;http://books.google.com/books/publisher/content?id=lEJnDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE73Po9FkNQHQRBlx73J-qAN-qNBdjAjSWQunxVTRqqb46OxW0sBmbRbr8GURy1E1b_7kcgGa8V2Z3kJmDz9iB9_V6-zGDlCz7BVCji-6nDRYmddoKivAdKngIq83QFDuhhro4w6J&source=gbs_api;True;153.0;https://play.google.com/store/books/details?id=lEJnDwAAQBAJ&rdid=book-lEJnDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=lEJnDwAAQBAJ;True;http://books.google.com.br/books/download/DIREITO_CONSTITUCIONAL_ESQUEMATIZADO-sample-epub.acsm?id=lEJnDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/DIREITO_CONSTITUCIONAL_ESQUEMATIZADO-sample-pdf.acsm?id=lEJnDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=lEJnDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
JyxrDwAAQBAJ;Direito Fundamental;9788502109377;Gilberto Vieira Cotrim;Saraiva Educação S.A.;2017-10-06;2017;Português;380;Business & Economics, General;http://books.google.com/books/publisher/content?id=JyxrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE7213aQ3zMhSlqDf_2AeKaRi2oyFJZH-5L0B823lrBVVj83odq6j_cSbXqCAMBM0ZUOlh8X9-I_EX6HpdD4fTaiPQ2Bg69r4y5lq8e0FMIfURanGQ1xbMsyMcznWYMKFmTO69ixS&source=gbs_api;True;83.0;https://play.google.com/store/books/details?id=JyxrDwAAQBAJ&rdid=book-JyxrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=JyxrDwAAQBAJ;True;http://books.google.com.br/books/download/DIREITO_FUNDAMENTAL-sample-epub.acsm?id=JyxrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/DIREITO_FUNDAMENTAL-sample-pdf.acsm?id=JyxrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=JyxrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
MyxrDwAAQBAJ;Teoria Geral Da Administração;9788502121676;Francisco Jose Masset Lacombe;Saraiva Educação S.A.;2017-10-06;2017;Português;380;Business & Economics, General;http://books.google.com/books/publisher/content?id=MyxrDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&imgtk=AFLRE70HCNFZzUzPjUpAHX0Nz5SO5P6LLEH6ULoftzj59CnBx5jOlHViGxzW7OlO7kjjir863z6wSA8QlUU1uMJL_On4orkAWB5aPsN_6dEaG9KwoyWDyHlqKq8mwzhVTIYvkSTe6smG&source=gbs_api;True;76.0;https://play.google.com/store/books/details?id=MyxrDwAAQBAJ&rdid=book-MyxrDwAAQBAJ&rdot=1&source=gbs_api;https://play.google.com/store/books/details?id=MyxrDwAAQBAJ;True;http://books.google.com.br/books/download/TEORIA_GERAL_DA_ADMINISTRA%C3%87%C3%83O-sample-epub.acsm?id=MyxrDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;True;http://books.google.com.br/books/download/TEORIA_GERAL_DA_ADMINISTRA%C3%87%C3%83O-sample-pdf.acsm?id=MyxrDwAAQBAJ&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api;http://play.google.com/books/reader?id=MyxrDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api
